sweep_name,component,swept_value,coupled_negative_component,coupled_negative_value,run_id,status,raw_file,log_file,plot_file,manual_behavior_label,manual_notes
C1_single,C1,1.5000000000000005e-08,,,0,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_c1\01_C1_single\raw_runs\C1_single_0000.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_c1\01_C1_single\raw_runs\C1_single_0000.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_c1\01_C1_single\plots\C1_single_0000.png,,
C1_single,C1,2.2000000000000018e-08,,,1,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_c1\01_C1_single\raw_runs\C1_single_0001.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_c1\01_C1_single\raw_runs\C1_single_0001.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_c1\01_C1_single\plots\C1_single_0001.png,,
