sweep_name,component,swept_value,coupled_negative_component,coupled_negative_value,run_id,status,raw_file,log_file,plot_file,manual_behavior_label,manual_notes,error
RL1_single,R1,6150.0,,,23,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0023.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0023.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0023.png,,,
RL1_single,R1,6200.0,,,24,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0024.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0024.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0024.png,,,
RL1_single,R1,6250.0,,,25,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0025.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0025.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0025.png,,,
RL1_single,R1,6300.0,,,26,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0026.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0026.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0026.png,,,
RL1_single,R1,6350.0,,,27,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0027.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0027.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0027.png,,,
RL1_single,R1,6400.0,,,28,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0028.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0028.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0028.png,,,
RL1_single,R1,6450.0,,,29,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0029.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0029.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0029.png,,,
RL1_single,R1,6500.0,,,30,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0030.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0030.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0030.png,,,
RL1_single,R1,6550.0,,,31,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0031.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0031.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0031.png,,,
RL1_single,R1,6600.0,,,32,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0032.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0032.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0032.png,,,
RL1_single,R1,6650.0,,,33,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0033.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0033.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0033.png,,,
RL1_single,R1,6700.0,,,34,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0034.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0034.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0034.png,,,
RL1_single,R1,6750.0,,,35,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0035.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0035.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0035.png,,,
RL1_single,R1,6800.0,,,36,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0036.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0036.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0036.png,,,
RL1_single,R1,6850.0,,,37,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0037.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0037.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0037.png,,,
RL1_single,R1,6900.0,,,38,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0038.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0038.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0038.png,,,
RL1_single,R1,6950.0,,,39,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0039.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0039.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0039.png,,,
RL1_single,R1,7000.0,,,40,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0040.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0040.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0040.png,,,
RL1_single,R1,7050.0,,,41,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0041.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0041.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0041.png,,,
RL1_single,R1,7100.0,,,42,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0042.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0042.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0042.png,,,
RL1_single,R1,7150.0,,,43,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0043.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0043.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0043.png,,,
RL1_single,R1,7200.0,,,44,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0044.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0044.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0044.png,,,
RL1_single,R1,7250.0,,,45,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0045.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0045.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0045.png,,,
RL1_single,R1,7300.0,,,46,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0046.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0046.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0046.png,,,
RL1_single,R1,7350.0,,,47,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0047.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0047.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0047.png,,,
RL1_single,R1,7400.0,,,48,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0048.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0048.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0048.png,,,
RL1_single,R1,7450.0,,,49,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0049.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0049.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0049.png,,,
RL1_single,R1,7500.0,,,50,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0050.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0050.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0050.png,,,
RL1_single,R1,7550.0,,,51,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0051.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0051.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0051.png,,,
RL1_single,R1,7600.0,,,52,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0052.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0052.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0052.png,,,
RL1_single,R1,7650.0,,,53,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0053.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0053.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0053.png,,,
RL1_single,R1,7700.0,,,54,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0054.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0054.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0054.png,,,
RL1_single,R1,7750.0,,,55,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0055.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0055.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0055.png,,,
RL1_single,R1,7800.0,,,56,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0056.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0056.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0056.png,,,
RL1_single,R1,7850.0,,,57,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0057.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0057.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0057.png,,,
RL1_single,R1,7900.0,,,58,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0058.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0058.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0058.png,,,
RL1_single,R1,7950.0,,,59,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0059.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0059.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0059.png,,,
RL1_single,R1,8000.0,,,60,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0060.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0060.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0060.png,,,
RL1_single,R1,8050.0,,,61,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0061.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0061.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0061.png,,,
RL1_single,R1,8100.0,,,62,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0062.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0062.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0062.png,,,
RL1_single,R1,8150.0,,,63,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0063.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0063.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0063.png,,,
RL1_single,R1,8200.0,,,64,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0064.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0064.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0064.png,,,
RL1_single,R1,8250.0,,,65,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0065.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0065.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0065.png,,,
RL1_single,R1,8300.0,,,66,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0066.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0066.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0066.png,,,
RL1_single,R1,8350.0,,,67,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0067.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0067.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0067.png,,,
RL1_single,R1,8400.0,,,68,failed,,,,,,"argument should be a str or an os.PathLike object where __fspath__ returns a str, not 'NoneType'"
RL1_single,R1,8450.0,,,69,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0069.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0069.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0069.png,,,
RL1_single,R1,8500.0,,,70,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0070.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0070.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0070.png,,,
RL1_single,R1,8550.0,,,71,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0071.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0071.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0071.png,,,
RL1_single,R1,8600.0,,,72,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0072.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0072.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0072.png,,,
RL1_single,R1,8650.0,,,73,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0073.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\raw_runs\RL1_single_0073.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\single_rl1\01_RL1_single\plots\RL1_single_0073.png,,,
