run_id,status,RL1_value,C1_value,raw_file,log_file,plot_file,manual_behavior_label,manual_notes,error
0,ok,7000.0,2.0000000000000004e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0000.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0000.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0000.png,,,
1,ok,7000.0,2.0155895493221232e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0001.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0001.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0001.png,,,
2,ok,7000.0,2.0313006156682795e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0002.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0002.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0002.png,,,
3,ok,7000.0,2.047134146236293e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0003.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0003.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0003.png,,,
4,ok,7000.0,2.0630910956071693e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0004.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0004.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0004.png,,,
5,ok,7000.0,2.0791724258026693e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0005.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0005.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0005.png,,,
6,ok,7000.0,2.0953791063432937e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0006.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0006.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0006.png,,,
7,ok,7000.0,2.11171211430674e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0007.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0007.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0007.png,,,
8,ok,7000.0,2.1281724343867947e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0008.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0008.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0008.png,,,
9,ok,7000.0,2.144761058952722e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0009.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0009.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0009.png,,,
10,ok,7000.0,2.1614789881090783e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0010.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0010.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0010.png,,,
11,ok,7000.0,2.1783272297560075e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0011.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0011.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0011.png,,,
12,ok,7000.0,2.1953067996500143e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0012.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0012.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0012.png,,,
13,ok,7000.0,2.2124187214651817e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0013.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0013.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0013.png,,,
14,ok,7000.0,2.2296640268549164e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0014.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0014.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0014.png,,,
15,ok,7000.0,2.2470437555141253e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0015.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0015.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0015.png,,,
16,ok,7000.0,2.2645589552419077e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0016.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0016.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0016.png,,,
17,ok,7000.0,2.282210682004707e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0017.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0017.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0017.png,,,
18,ok,7000.0,2.300000000000001e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0018.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0018.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0018.png,,,
19,ok,7050.0,2.0000000000000004e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0019.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0019.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0019.png,,,
20,ok,7050.0,2.0155895493221232e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0020.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0020.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0020.png,,,
21,ok,7050.0,2.0313006156682795e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0021.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0021.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0021.png,,,
22,ok,7050.0,2.047134146236293e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0022.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0022.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0022.png,,,
23,ok,7050.0,2.0630910956071693e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0023.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0023.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0023.png,,,
24,ok,7050.0,2.0791724258026693e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0024.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0024.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0024.png,,,
25,ok,7050.0,2.0953791063432937e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0025.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0025.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0025.png,,,
26,ok,7050.0,2.11171211430674e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0026.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0026.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0026.png,,,
27,ok,7050.0,2.1281724343867947e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0027.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0027.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0027.png,,,
28,ok,7050.0,2.144761058952722e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0028.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0028.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0028.png,,,
29,ok,7050.0,2.1614789881090783e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0029.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0029.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0029.png,,,
30,ok,7050.0,2.1783272297560075e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0030.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0030.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0030.png,,,
31,ok,7050.0,2.1953067996500143e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0031.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0031.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0031.png,,,
32,ok,7050.0,2.2124187214651817e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0032.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0032.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0032.png,,,
33,ok,7050.0,2.2296640268549164e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0033.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0033.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0033.png,,,
34,ok,7050.0,2.2470437555141253e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0034.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0034.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0034.png,,,
35,ok,7050.0,2.2645589552419077e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0035.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0035.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0035.png,,,
36,ok,7050.0,2.282210682004707e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0036.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0036.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0036.png,,,
37,ok,7050.0,2.300000000000001e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0037.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0037.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0037.png,,,
38,ok,7100.0,2.0000000000000004e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0038.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0038.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0038.png,,,
39,ok,7100.0,2.0155895493221232e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0039.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0039.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0039.png,,,
40,ok,7100.0,2.0313006156682795e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0040.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0040.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0040.png,,,
41,ok,7100.0,2.047134146236293e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0041.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0041.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0041.png,,,
42,ok,7100.0,2.0630910956071693e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0042.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0042.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0042.png,,,
43,ok,7100.0,2.0791724258026693e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0043.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0043.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0043.png,,,
44,ok,7100.0,2.0953791063432937e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0044.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0044.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0044.png,,,
45,ok,7100.0,2.11171211430674e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0045.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0045.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0045.png,,,
46,ok,7100.0,2.1281724343867947e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0046.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0046.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0046.png,,,
47,ok,7100.0,2.144761058952722e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0047.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0047.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0047.png,,,
48,ok,7100.0,2.1614789881090783e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0048.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0048.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0048.png,,,
49,ok,7100.0,2.1783272297560075e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0049.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0049.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0049.png,,,
50,ok,7100.0,2.1953067996500143e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0050.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0050.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0050.png,,,
51,ok,7100.0,2.2124187214651817e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0051.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0051.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0051.png,,,
52,ok,7100.0,2.2296640268549164e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0052.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0052.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0052.png,,,
53,ok,7100.0,2.2470437555141253e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0053.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0053.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0053.png,,,
54,ok,7100.0,2.2645589552419077e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0054.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0054.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0054.png,,,
55,ok,7100.0,2.282210682004707e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0055.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0055.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0055.png,,,
56,ok,7100.0,2.300000000000001e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0056.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0056.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0056.png,,,
57,ok,7150.0,2.0000000000000004e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0057.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0057.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0057.png,,,
58,ok,7150.0,2.0155895493221232e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0058.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\raw_runs\map_0058.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\refractory\coupling_rl1_c1\plots\map_0058.png,,,
