sweep_name,component,swept_value,coupled_negative_component,coupled_negative_value,run_id,status,raw_file,log_file,plot_file,manual_behavior_label,manual_notes
Re1,Re1,270.0,,,12,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0012.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0012.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0012.png,,
Re1,Re1,280.0,,,13,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0013.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0013.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0013.png,,
Re1,Re1,290.0,,,14,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0014.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0014.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0014.png,,
Re1,Re1,300.0,,,15,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0015.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0015.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0015.png,,
Re1,Re1,310.0,,,16,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0016.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0016.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0016.png,,
Re1,Re1,320.0,,,17,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0017.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0017.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0017.png,,
Re1,Re1,330.0,,,18,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0018.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0018.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0018.png,,
Re1,Re1,340.0,,,19,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0019.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0019.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0019.png,,
Re1,Re1,350.0,,,20,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0020.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0020.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0020.png,,
Re1,Re1,360.0,,,21,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0021.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0021.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0021.png,,
Re1,Re1,370.0,,,22,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0022.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0022.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0022.png,,
Re1,Re1,380.0,,,23,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0023.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0023.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0023.png,,
Re1,Re1,390.0,,,24,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0024.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0024.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0024.png,,
Re1,Re1,400.0,,,25,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0025.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0025.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0025.png,,
Re1,Re1,410.0,,,26,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0026.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0026.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0026.png,,
Re1,Re1,420.0,,,27,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0027.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0027.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0027.png,,
Re1,Re1,430.0,,,28,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0028.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0028.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0028.png,,
Re1,Re1,440.0,,,29,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0029.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0029.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0029.png,,
Re1,Re1,450.0,,,30,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0030.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0030.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0030.png,,
Re1,Re1,460.0,,,31,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0031.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0031.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0031.png,,
Re1,Re1,470.0,,,32,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0032.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0032.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0032.png,,
Re1,Re1,480.0,,,33,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0033.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0033.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0033.png,,
Re1,Re1,490.0,,,34,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0034.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0034.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0034.png,,
Re1,Re1,500.0,,,35,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0035.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\raw_runs\Re1_0035.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\06_Re1\plots\Re1_0035.png,,
